"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-16",,,"0.00","0.0",,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-17",,,"0.00","0.0",,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-18",,,"0.00","0.0",,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-20",,,"0.02",,,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-21",,,"0.00","0.0",,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-24",,,"0.00","0.0",,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-25",,,"0.00","0.0",,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-26",,,"0.00","0.0",,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-27",,,"0.00","0.0",,,,
"US1TXDA0076","DALLAS 1.0 NNE, TX US","2022-06-29",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-01",,,"0.05",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-02",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-03",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-04",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-05",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-06",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-07",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-08",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-09",,,"0.04",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-10",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-11",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-12",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-13",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-14",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-15",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-16",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-17",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-18",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-19",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-20",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-21",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-22",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-23",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-24",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-25",,,"0.04",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-26",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-27",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-28",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-29",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-30",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-01-31",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-01",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-02",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-03",,,"0.98",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-04",,,"0.25",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-05",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-06",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-07",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-08",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-09",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-10",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-11",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-12",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-13",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-14",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-15",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-16",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-17",,,"0.42",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-18",,,"0.02",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-19",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-21",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-22",,,"0.21",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-23",,,"0.02",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-24",,,"0.02",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-25",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-26",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-27",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-02-28",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-01",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-02",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-03",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-04",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-05",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-06",,,"0.09",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-07",,,"0.12",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-08",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-09",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-10",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-11",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-12",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-13",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-14",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-15",,,"0.23",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-16",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-17",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-18",,,"0.17",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-19",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-20",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-21",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-22",,,"1.83",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-23",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-24",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-25",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-26",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-27",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-28",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-29",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-30",,,"0.96",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-03-31",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-01",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-02",,,"0.05",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-03",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-04",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-05",,,"3.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-06",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-07",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-08",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-09",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-10",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-11",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-12",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-13",,,"0.12",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-14",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-15",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-16",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-17",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-18",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-19",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-20",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-21",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-22",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-23",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-24",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-25",,,"1.13",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-26",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-27",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-28",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-29",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-04-30",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-01",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-02",,,"0.45",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-03",,,"0.76",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-04",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-05",,,"0.03",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-06",,,"0.10",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-07",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-08",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-09",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-10",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-11",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-12",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-13",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-14",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-15",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-16",,,"0.03",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-17",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-18",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-19",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-20",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-21",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-22",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-23",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-24",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-25",,,"2.89",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-26",,,"0.03",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-27",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-28",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-29",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-05-31",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-01",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-02",,,"2.42",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-03",,,"0.07",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-04",,,"0.10",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-05",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-06",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-07",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-08",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-09",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-10",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-11",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-12",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-13",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-14",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-15",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-16",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-17",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-18",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-19",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-20",,,"0.41",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-21",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-22",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-23",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-24",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-25",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-26",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-27",,,"0.00",,,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-28",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-29",,,"0.00","0.0",,,,
"US1TXDA0087","RICHARDSON 2.7 WSW, TX US","2022-06-30",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-01",,,"0.03",,,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-02",,,"0.04",,,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-03",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-04",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-05",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-06",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-07",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-08",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-09",,,"0.02",,,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-10",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-11",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-12",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-13",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-14",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-15",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-16",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-17",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-18",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-19",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-20",,,"0.06",,,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-21",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-22",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-23",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-24",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-25",,,"0.16",,,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-26",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-27",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-28",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-29",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-30",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-01-31",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-02-01",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-02-02",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-02-03",,,,"1.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-02-04",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-02-05",,,"0.00","0.0",,,,
"US1TXDA0098","COCKRELL HILL 2.3 ENE, TX US","2022-02-06",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-01",,,"0.10",,,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-02",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-03",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-04",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-05",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-06",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-07",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-08",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-09",,,"0.03",,,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-10",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-11",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-12",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-13",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-14",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-15",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-16",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-17",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-18",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-19",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-20",,,"0.08",,,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-21",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-22",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-23",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-24",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-25",,,"0.16",,,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-26",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-27",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-28",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-29",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-30",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-01-31",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-01",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-02",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-06","    4","1.49",,,,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-07",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-08",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-09",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-10",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-11",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-12",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-13",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-14",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-15",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-16",,,"0.00","0.0",,,,
"US1TXDA0053","DALLAS 2.7 WNW, TX US","2022-02-17",,,"0.47",,,,,
